코드,발송일,유형코드,수량,
297994,20100705,1041, 	5 ,
297994,20100705,1261, 	1 ,
297492,20100705,1815, 	6 ,
297308,20100705,1815, 	33 ,
297308,20100705,1656, 	3 ,
297085,20100705,1853, 	9 ,
296898,20100705,1815, 	1 ,
296898,20100705,1692, 	24 ,
296736,20100705,1815, 	9 ,
296700,20100705,1396, 	1 ,
296700,20100705,1815, 	297 ,
296700,20100705,1656, 	2 ,
296670,20100705,1815, 	36 ,
296590,20100705,1815, 	68 ,
296590,20100705,1656, 	8 ,
296590,20100705,1800, 	1 ,
296590,20100705,1041, 	1 ,
296582,20100705,1815, 	35 ,
296582,20100705,1656, 	4 ,
296582,20100705,1041, 	1 ,
296516,20100705,1815, 	8 ,
296516,20100705,1656, 	2 ,
296304,20100705,1396, 	8 ,
296304,20100705,1815, 	213 ,
296304,20100705,1656, 	3 ,
295490,20100705,1815, 	1 ,
293257,20100705,1815, 	58 ,
293257,20100705,1041, 	1 ,
292377,20100705,1041, 	50 ,
292252,20100705,1815, 	10 ,
289843,20100705,1815, 	371 ,
289843,20100705,1656, 	3 ,
289410,20100705,1815, 	256 ,
289135,20100705,1815, 	2 ,
288574,20100705,1815, 	1 ,
287566,20100705,1815, 	111 ,
286778,20100705,1815, 	200 ,
286506,20100705,1815, 	209 ,
286506,20100705,1656, 	2 ,
286506,20100705,1692, 	22 ,
286506,20100705,1041, 	9 ,
286506,20100705,1261, 	1 ,
285417,20100705,1815, 	63 ,
285417,20100705,1025, 	1 ,
284633,20100705,1853, 	79 ,
284633,20100705,1878, 	4 ,
284350,20100705,1815, 	8 ,
284350,20100705,1091, 	29 ,
284185,20100705,1815, 	10 ,
282499,20100705,1815, 	8 ,
281795,20100705,1373, 	62 ,
275143,20100705,1692, 	130 ,
272415,20100705,1815, 	19 ,
272415,20100705,1692, 	1 ,
272415,20100705,1041, 	8 ,
272415,20100705,1878, 	9 ,
266182,20100705,1815, 	530 ,
266112,20100705,1815, 	2 ,
266112,20100705,1627, 	1 ,
266094,20100705,1692, 	10 ,
266094,20100705,1878, 	1 ,
265823,20100705,1692, 	2 ,
265812,20100705,1692, 	256 ,
265731,20100705,1815, 	134 ,
265731,20100705,1025, 	12 ,
265731,20100705,1692, 	10 ,
265731,20100705,1041, 	46 ,
247467,20100705,1261," 	1,041 ",
247453,20100705,1261, 	384 ,
247445,20100705,1815, 	115 ,
247445,20100705,1656, 	1 ,
247445,20100705,1261, 	114 ,
247442,20100705,1815, 	88 ,
247442,20100705,1261, 	168 ,
247434,20100705,1815, 	96 ,
247434,20100705,1261, 	64 ,
247423,20100705,1815, 	60 ,
247423,20100705,1261, 	90 ,
230810,20100705,1041, 	25 ,
230810,20100705,1261, 	43 ,
230773,20100705,1815, 	4 ,
230509,20100705,1373, 	19 ,
229798,20100705,1373, 	4 ,
228899,20100705,1853, 	12 ,
228899,20100705,1878, 	28 ,
228899,20100705,1627, 	80 ,
228687,20100705,1815, 	15 ,
228588,20100705,1396, 	1 ,
228588,20100705,1815, 	181 ,
228588,20100705,1041, 	1 ,
228588,20100705,1261, 	69 ,
228159,20100705,1815, 	71 ,
228159,20100705,1025, 	3 ,
228159,20100705,1041, 	18 ,
227876,20100705,1815, 	7 ,
227645,20100705,1815, 	20 ,
227645,20100705,1656, 	1 ,
227645,20100705,1692, 	8 ,
227645,20100705,1041, 	1 ,
227631,20100705,1815, 	406 ,
227631,20100705,1025, 	1 ,
227631,20100705,1656, 	5 ,
227631,20100705,1041, 	7 ,
227631,20100705,1797, 	6 ,
227609,20100705,1396, 	59 ,
227609,20100705,1815," 	9,924 ",
227609,20100705,1656, 	151 ,
227609,20100705,1692, 	9 ,
227433,20100705,1815, 	8 ,
227308,20100705,1025, 	9 ,
227308,20100705,1692, 	101 ,
227308,20100705,1041, 	65 ,
227308,20100705,1797, 	3 ,
227308,20100705,1878, 	2 ,
227308,20100705,1375, 	1 ,
227308,20100705,1745, 	4 ,
227308,20100705,1261, 	23 ,
227132,20100705,1242, 	1 ,
227132,20100705,1041, 	511 ,
226729,20100705,1815, 	168 ,
226729,20100705,1041, 	2 ,
225753,20100705,1815, 	44 ,
225753,20100705,1656, 	1 ,
225753,20100705,1692, 	7 ,
225750,20100705,1692, 	24 ,
225750,20100705,1878, 	2 ,
225746,20100705,1692, 	68 ,
225739,20100705,1815, 	683 ,
225739,20100705,1025, 	20 ,
225739,20100705,1656, 	108 ,
225739,20100705,1692, 	310 ,
225739,20100705,1041, 	25 ,
225739,20100705,1375, 	5 ,
225739,20100705,1261, 	108 ,
225739,20100705,1373, 	1 ,
225489,20100705,1041, 	180 ,
224928,20100705,1815, 	145 ,
224928,20100705,1692, 	91 ,
224928,20100705,1041, 	11 ,
224928,20100705,1878, 	5 ,
224928,20100705,1627, 	4 ,
224928,20100705,1261, 	3 ,
224639,20100705,1815, 	448 ,
224639,20100705,1025, 	2 ,
224639,20100705,1692, 	1 ,
224639,20100705,1041, 	9 ,
223880,20100705,1815, 	6 ,
223447,20100705,1396, 	1 ,
223447,20100705,1815, 	344 ,
223447,20100705,1025, 	9 ,
223447,20100705,1656, 	2 ,
223447,20100705,1692, 	14 ,
223447,20100705,1041, 	6 ,
223447,20100705,1261, 	14 ,
223447,20100705,1373, 	1 ,
222167,20100705,1815, 	10 ,
222006,20100705,1815, 	550 ,
222006,20100705,1656, 	25 ,
222006,20100705,1692, 	103 ,
222006,20100705,1375, 	1 ,
222006,20100705,1261, 	25 ,
221588,20100705,1627, 	128 ,
221379,20100705,1692, 	3 ,
220554,20100705,1041, 	65 ,
219989,20100705,1242, 	1 ,
219989,20100705,1815, 	38 ,
297994,20100706,1815, 	108 ,
297994,20100706,1656, 	1 ,
297946,20100706,1815, 	75 ,
297946,20100706,1692, 	18 ,
297946,20100706,1373, 	7 ,
297939,20100706,1878, 	128 ,
297792,20100706,1815, 	37 ,
297792,20100706,1041, 	1 ,
297745,20100706,1815, 	25 ,
297198,20100706,1396, 	1 ,
297198,20100706,1815, 	223 ,
296949,20100706,1815, 	256 ,
296898,20100706,1815, 	4 ,
296898,20100706,1692, 	28 ,
296670,20100706,1815, 	4 ,
296670,20100706,1656, 	4 ,
296597,20100706,1815, 	18 ,
296579,20100706,1815, 	34 ,
296579,20100706,1656, 	4 ,
296546,20100706,1396, 	2 ,
296546,20100706,1815, 	35 ,
296546,20100706,1656, 	2 ,
296546,20100706,1041, 	1 ,
296502,20100706,1853, 	41 ,
296304,20100706,1396, 	1 ,
296304,20100706,1815, 	361 ,
296304,20100706,1692, 	64 ,
296304,20100706,1041, 	1 ,
296304,20100706,1797, 	1 ,
296157,20100706,1815, 	20 ,
294335,20100706,1815, 	86 ,
294335,20100706,1692, 	16 ,
294335,20100706,1878, 	1 ,
293257,20100706,1815, 	17 ,
293257,20100706,1216, 	1 ,
292725,20100706,1815, 	5 ,
292252,20100706,1815, 	10 ,
291629,20100706,1815, 	48 ,
291222,20100706,1815, 	45 ,
290686,20100706,1261, 	124 ,
289898,20100706,1815, 	1 ,
289883,20100706,1878, 	47 ,
289843,20100706,1815, 	50 ,
289594,20100706,1815, 	4 ,
289425,20100706,1815, 	50 ,
287694,20100706,1815, 	5 ,
287694,20100706,1692, 	143 ,
287350,20100706,1261, 	100 ,
285934,20100706,1815, 	13 ,
285934,20100706,1878, 	1 ,
284185,20100706,1815, 	78 ,
283485,20100706,1878, 	23 ,
283485,20100706,1627, 	18 ,
283349,20100706,1815, 	51 ,
282488,20100706,1692, 	44 ,
272415,20100706,1815, 	62 ,
272415,20100706,1692, 	1 ,
272415,20100706,1041, 	23 ,
272415,20100706,1878, 	4 ,
269255,20100706,1815, 	10 ,
266189,20100706,1815, 	1 ,
266189,20100706,1692, 	69 ,
266112,20100706,1853, 	5 ,
266112,20100706,1815, 	6 ,
266112,20100706,1878, 	1 ,
266112,20100706,1627, 	1 ,
265823,20100706,1692, 	9 ,
265731,20100706,1815, 	98 ,
265731,20100706,1025, 	5 ,
265731,20100706,1656, 	1 ,
265731,20100706,1692, 	5 ,
265731,20100706,1216, 	1 ,
265731,20100706,1041, 	23 ,
265731,20100706,1261, 	1 ,
247467,20100706,1261, 	527 ,
247456,20100706,1815, 	267 ,
247456,20100706,1261, 	253 ,
247453,20100706,1261, 	480 ,
247449,20100706,1815, 	128 ,
247445,20100706,1815, 	116 ,
247445,20100706,1261, 	114 ,
247442,20100706,1815, 	117 ,
247442,20100706,1656, 	1 ,
247442,20100706,1261, 	138 ,
247434,20100706,1815, 	96 ,
230810,20100706,1041, 	32 ,
230810,20100706,1261, 	41 ,
230667,20100706,1242, 	1 ,
230667,20100706,1041, 	504 ,
230667,20100706,1261, 	6 ,
230344,20100706,1815, 	217 ,
230344,20100706,1656, 	10 ,
230344,20100706,1692, 	23 ,
230344,20100706,1041, 	6 ,
230183,20100706,1041, 	21 ,
230025,20100706,1815, 	22 ,
229886,20100706,1815, 	110 ,
229886,20100706,1656, 	1 ,
229886,20100706,1692, 	64 ,
229886,20100706,1041, 	1 ,
229886,20100706,1373, 	16 ,
229878,20100706,1815, 	160 ,
229878,20100706,1692, 	28 ,
229878,20100706,1261, 	2 ,
229878,20100706,1373, 	10 ,
229867,20100706,1815, 	8 ,
229867,20100706,1692, 	104 ,
229798,20100706,1692, 	1 ,
229182,20100706,1815, 	11 ,
228159,20100706,1815, 	153 ,
228159,20100706,1656, 	1 ,
228159,20100706,1041, 	1 ,
227759,20100706,1815, 	2 ,
227645,20100706,1815, 	17 ,
227631,20100706,1396, 	2 ,
227631,20100706,1815, 	382 ,
227631,20100706,1025, 	3 ,
227631,20100706,1656, 	4 ,
227631,20100706,1216, 	1 ,
227631,20100706,1041, 	8 ,
227609,20100706,1396, 	50 ,
227609,20100706,1815," 	7,151 ",
227609,20100706,1025, 	1 ,
227609,20100706,1656, 	90 ,
227609,20100706,1692, 	5 ,
227609,20100706,1041, 	1 ,
227583,20100706,1815, 	8 ,
227330,20100706,1692, 	25 ,
227308,20100706,1815, 	69 ,
227308,20100706,1025, 	6 ,
227308,20100706,1692, 	69 ,
227308,20100706,1041, 	27 ,
227308,20100706,1878, 	1 ,
227308,20100706,1375, 	1 ,
227308,20100706,1745, 	2 ,
227308,20100706,1261, 	19 ,
227132,20100706,1041, 	446 ,
227132,20100706,1797, 	2 ,
226901,20100706,1878, 	17 ,
225746,20100706,1692, 	10 ,
225739,20100706,1815, 	179 ,
225739,20100706,1025, 	65 ,
225739,20100706,1656, 	61 ,
225739,20100706,1041, 	17 ,
225739,20100706,1261, 	38 ,
225658,20100706,1815, 	1 ,
225658,20100706,1692, 	34 ,
225658,20100706,1041, 	3 ,
225658,20100706,1878, 	1 ,
225262,20100706,1815, 	223 ,
225262,20100706,1025, 	3 ,
225262,20100706,1656, 	1 ,
225262,20100706,1041, 	5 ,
225145,20100706,1815, 	69 ,
225145,20100706,1656, 	1 ,
225145,20100706,1692, 	65 ,
225112,20100706,1815, 	4 ,
225024,20100706,1815, 	1 ,
224848,20100706,1692, 	80 ,
224848,20100706,1355, 	20 ,
224639,20100706,1815, 	181 ,
224639,20100706,1656, 	3 ,
224455,20100706,1815, 	12 ,
224067,20100706,1815, 	12 ,
223880,20100706,1815, 	2 ,
223685,20100706,1815, 	9 ,
223685,20100706,1692, 	9 ,
223539,20100706,1815, 	255 ,
223539,20100706,1656, 	1 ,
222908,20100706,1853, 	3 ,
222908,20100706,1815, 	76 ,
222908,20100706,1692, 	2 ,
222908,20100706,1041, 	10 ,
222908,20100706,1878, 	30 ,
222380,20100706,1261, 	95 ,
222222,20100706,1692, 	1 ,
222222,20100706,1261, 	199 ,
222193,20100706,1815, 	108 ,
222193,20100706,1261, 	72 ,
222167,20100706,1815, 	10 ,
222006,20100706,1815, 	230 ,
222006,20100706,1656, 	17 ,
222006,20100706,1692, 	5 ,
222006,20100706,1878, 	2 ,
222006,20100706,1745, 	4 ,
220506,20100706,1815, 	2 ,
297492,20100707,1815, 	6 ,
297308,20100707,1815, 	17 ,
297308,20100707,1656, 	1 ,
296949,20100707,1692, 	224 ,
296898,20100707,1815, 	8 ,
296898,20100707,1692, 	19 ,
296799,20100707,1815, 	1 ,
296795,20100707,1627, 	1 ,
296703,20100707,1815, 	191 ,
296703,20100707,1656, 	1 ,
296700,20100707,1396, 	4 ,
296700,20100707,1815, 	145 ,
296700,20100707,1656, 	1 ,
296670,20100707,1815, 	15 ,
296670,20100707,1656, 	3 ,
296652,20100707,1815, 	72 ,
296652,20100707,1656, 	8 ,
296582,20100707,1815, 	26 ,
296582,20100707,1656, 	5 ,
296516,20100707,1815, 	10 ,
296516,20100707,1656, 	1 ,
296516,20100707,1041, 	1 ,
296509,20100707,1815, 	10 ,
296498,20100707,1853, 	174 ,
296304,20100707,1815, 	182 ,
296304,20100707,1692, 	32 ,
296304,20100707,1041, 	10 ,
295952,20100707,1692, 	38 ,
295193,20100707,1815, 	17 ,
295193,20100707,1041, 	1 ,
295193,20100707,1878, 	17 ,
295193,20100707,1627, 	3 ,
295123,20100707,1815, 	15 ,
295123,20100707,1041, 	5 ,
295123,20100707,1627, 	5 ,
295123,20100707,1891, 	1 ,
295123,20100707,1091, 	13 ,
294837,20100707,1815, 	2 ,
293257,20100707,1815, 	11 ,
292725,20100707,1815, 	30 ,
291629,20100707,1815, 	48 ,
290107,20100707,1815, 	19 ,
290107,20100707,1041, 	1 ,
289898,20100707,1815, 	20 ,
289880,20100707,1815, 	10 ,
289843,20100707,1815, 	339 ,
289843,20100707,1656, 	3 ,
289843,20100707,1041, 	32 ,
289425,20100707,1815, 	51 ,
289201,20100707,1878, 	60 ,
287903,20100707,1815, 	10 ,
287694,20100707,1692, 	122 ,
287577,20100707,1815, 	7 ,
285975,20100707,1815, 	20 ,
285417,20100707,1815, 	34 ,
285417,20100707,1025, 	1 ,
285417,20100707,1656, 	1 ,
284350,20100707,1815, 	10 ,
284185,20100707,1815, 	20 ,
283437,20100707,1815, 	18 ,
283016,20100707,1815, 	1 ,
275433,20100707,1815, 	246 ,
272415,20100707,1815, 	54 ,
272415,20100707,1692, 	3 ,
272415,20100707,1041, 	22 ,
272415,20100707,1878, 	2 ,
272415,20100707,1261, 	1 ,
272408,20100707,1815, 	10 ,
272408,20100707,1041, 	4 ,
272408,20100707,1878, 	12 ,
269251,20100707,1041, 	185 ,
269251,20100707,1797, 	9 ,
269247,20100707,1815, 	1 ,
269247,20100707,1041, 	206 ,
269247,20100707,1797, 	5 ,
269247,20100707,1878, 	9 ,
269247,20100707,1261, 	26 ,
266138,20100707,1815, 	2 ,
266138,20100707,1692, 	1 ,
266138,20100707,1041, 	5 ,
266138,20100707,1878, 	4 ,
266138,20100707,1627, 	2 ,
266112,20100707,1815, 	2 ,
266112,20100707,1692, 	1 ,
266079,20100707,1692, 	5 ,
265823,20100707,1692, 	9 ,
265731,20100707,1815, 	37 ,
265731,20100707,1025, 	1 ,
265731,20100707,1656, 	1 ,
265731,20100707,1041, 	11 ,
247467,20100707,1261," 	1,055 ",
247460,20100707,1815, 	6 ,
247460,20100707,1261, 	81 ,
247453,20100707,1261, 	528 ,
247445,20100707,1815, 	72 ,
247445,20100707,1261, 	114 ,
247434,20100707,1815, 	96 ,
247434,20100707,1261, 	96 ,
230667,20100707,1041, 	512 ,
230626,20100707,1373, 	39 ,
230527,20100707,1373, 	6 ,
230362,20100707,1041, 	11 ,
230223,20100707,1815, 	213 ,
230223,20100707,1656, 	11 ,
229893,20100707,1815, 	256 ,
229856,20100707,1692, 	133 ,
229856,20100707,1878, 	30 ,
229856,20100707,1373, 	53 ,
229798,20100707,1692, 	1 ,
229171,20100707,1396, 	1 ,
229171,20100707,1815, 	88 ,
229171,20100707,1656, 	1 ,
228588,20100707,1396, 	1 ,
228588,20100707,1815, 	232 ,
228588,20100707,1041, 	5 ,
228588,20100707,1261, 	14 ,
228159,20100707,1815, 	53 ,
227631,20100707,1815, 	126 ,
227631,20100707,1025, 	1 ,
227631,20100707,1656, 	2 ,
227631,20100707,1041, 	2 ,
227609,20100707,1396, 	21 ,
227609,20100707,1815," 	5,367 ",
227609,20100707,1656, 	80 ,
227609,20100707,1692, 	1 ,
227433,20100707,1815, 	8 ,
227433,20100707,1692, 	10 ,
227308,20100707,1815, 	30 ,
227308,20100707,1025, 	49 ,
227308,20100707,1656, 	2 ,
227308,20100707,1692, 	41 ,
227308,20100707,1041, 	34 ,
227308,20100707,1261, 	50 ,
227132,20100707,1041, 	399 ,
227132,20100707,1797, 	5 ,
226901,20100707,1878, 	10 ,
225750,20100707,1692, 	24 ,
225746,20100707,1692, 	5 ,
225739,20100707,1815, 	334 ,
225739,20100707,1025, 	16 ,
225739,20100707,1656, 	17 ,
225739,20100707,1692, 	71 ,
225739,20100707,1041, 	6 ,
225739,20100707,1745, 	1 ,
225739,20100707,1261, 	35 ,
225262,20100707,1815, 	166 ,
225262,20100707,1656, 	3 ,
225262,20100707,1041, 	3 ,
224939,20100707,1815, 	1 ,
224683,20100707,1878, 	144 ,
224455,20100707,1692, 	214 ,
224224,20100707,1815, 	20 ,
224067,20100707,1815, 	4 ,
224067,20100707,1692, 	192 ,
223880,20100707,1815, 	6 ,
223880,20100707,1692, 	1 ,
222934,20100707,1853, 	48 ,
222167,20100707,1815, 	10 ,
222006,20100707,1815, 	390 ,
222006,20100707,1656, 	23 ,
222006,20100707,1692, 	15 ,
221797,20100707,1853, 	115 ,
221225,20100707,1815, 	150 ,
220715,20100707,1815, 	190 ,
220715,20100707,1656, 	2 ,
220473,20100707,1878, 	6 ,
220473,20100707,1627, 	1 ,
297994,20100708,1815, 	92 ,
297994,20100708,1041, 	2 ,
297939,20100708,1878, 	204 ,
297935,20100708,1878, 	31 ,
297932,20100708,1878, 	21 ,
297704,20100708,1815, 	239 ,
297704,20100708,1656, 	1 ,
297492,20100708,1815, 	48 ,
297422,20100708,1815, 	40 ,
297349,20100708,1815, 	17 ,
297349,20100708,1656, 	1 ,
297081,20100708,1815, 	7 ,
297081,20100708,1656, 	1 ,
296898,20100708,1815, 	1 ,
296898,20100708,1692, 	11 ,
296832,20100708,1815, 	56 ,
296832,20100708,1656, 	1 ,
296832,20100708,1692, 	10 ,
296670,20100708,1815, 	16 ,
296626,20100708,1815, 	24 ,
296579,20100708,1815, 	26 ,
296579,20100708,1656, 	2 ,
296579,20100708,1041, 	1 ,
296546,20100708,1396, 	1 ,
296546,20100708,1815, 	27 ,
296516,20100708,1815, 	13 ,
296516,20100708,1656, 	2 ,
296516,20100708,1041, 	1 ,
296498,20100708,1853, 	123 ,
296304,20100708,1815, 	203 ,
296304,20100708,1656, 	1 ,
296219,20100708,1815, 	30 ,
295765,20100708,1853, 	48 ,
295358,20100708,1815, 	2 ,
293337,20100708,1242, 	1 ,
293337,20100708,1815, 	43 ,
293337,20100708,1041, 	93 ,
293337,20100708,1891, 	12 ,
293337,20100708,1261, 	1 ,
292252,20100708,1815, 	10 ,
291926,20100708,1815, 	30 ,
291273,20100708,1815, 	11 ,
291218,20100708,1815, 	1 ,
290510,20100708,1815, 	20 ,
289843,20100708,1815, 	324 ,
289843,20100708,1025, 	59 ,
289843,20100708,1216, 	156 ,
289843,20100708,1041, 	128 ,
289843,20100708,1797, 	9 ,
289843,20100708,1261, 	180 ,
289425,20100708,1815, 	34 ,
287694,20100708,1815, 	10 ,
287694,20100708,1692, 	106 ,
287691,20100708,1815, 	1 ,
287691,20100708,1692, 	88 ,
286506,20100708,1815, 	201 ,
286506,20100708,1692, 	12 ,
286506,20100708,1216, 	2 ,
286506,20100708,1041, 	7 ,
286506,20100708,1261, 	1 ,
286019,20100708,1815, 	20 ,
285975,20100708,1815, 	10 ,
285417,20100708,1815, 	30 ,
284633,20100708,1853, 	31 ,
284633,20100708,1878, 	4 ,
284255,20100708,1815, 	16 ,
283437,20100708,1815, 	36 ,
282719,20100708,1815, 	274 ,
282719,20100708,1025, 	5 ,
282719,20100708,1041, 	1 ,
282191,20100708,1815, 	191 ,
282191,20100708,1656, 	1 ,
282191,20100708,1692, 	252 ,
282191,20100708,1091, 	20 ,
282062,20100708,1815, 	11 ,
275433,20100708,1815, 	36 ,
275433,20100708,1692, 	216 ,
272415,20100708,1815, 	63 ,
272415,20100708,1692, 	4 ,
272415,20100708,1041, 	25 ,
272415,20100708,1878, 	1 ,
266189,20100708,1815, 	2 ,
266189,20100708,1692, 	59 ,
266112,20100708,1815, 	4 ,
266112,20100708,1692, 	3 ,
266112,20100708,1627, 	3 ,
266079,20100708,1692, 	2 ,
265867,20100708,1815, 	2 ,
265837,20100708,1878, 	192 ,
265823,20100708,1692, 	1 ,
265731,20100708,1815, 	12 ,
265731,20100708,1692, 	4 ,
265731,20100708,1041, 	12 ,
247467,20100708,1261, 	529 ,
247464,20100708,1261, 	19 ,
247456,20100708,1815, 	54 ,
247456,20100708,1261, 	16 ,
247453,20100708,1815, 	256 ,
247453,20100708,1261, 	240 ,
247445,20100708,1815, 	93 ,
247445,20100708,1656, 	1 ,
247445,20100708,1261, 	79 ,
247442,20100708,1815, 	98 ,
247442,20100708,1261, 	158 ,
247438,20100708,1815, 	288 ,
230810,20100708,1041, 	144 ,
230773,20100708,1815, 	13 ,
230758,20100708,1261, 	1 ,
230667,20100708,1041, 	250 ,
230491,20100708,1041, 	94 ,
229875,20100708,1815, 	10 ,
228852,20100708,1692, 	2 ,
228588,20100708,1396, 	1 ,
228588,20100708,1815, 	219 ,
228588,20100708,1656, 	2 ,
228588,20100708,1041, 	7 ,
228588,20100708,1261, 	23 ,
228162,20100708,1815, 	123 ,
228159,20100708,1815, 	123 ,
228159,20100708,1656, 	1 ,
228159,20100708,1041, 	15 ,
227645,20100708,1815, 	116 ,
227645,20100708,1692, 	27 ,
227645,20100708,1041, 	1 ,
227645,20100708,1878, 	5 ,
227631,20100708,1815, 	59 ,
227631,20100708,1656, 	1 ,
227609,20100708,1396, 	23 ,
227609,20100708,1815," 	5,226 ",
227609,20100708,1656, 	73 ,
227583,20100708,1815, 	8 ,
227308,20100708,1815, 	200 ,
227308,20100708,1025, 	6 ,
227308,20100708,1692, 	40 ,
227308,20100708,1041, 	35 ,
227308,20100708,1797, 	26 ,
227308,20100708,1375, 	1 ,
227308,20100708,1745, 	1 ,
227308,20100708,1261, 	27 ,
227132,20100708,1041, 	420 ,
227132,20100708,1797, 	4 ,
226729,20100708,1815, 	172 ,
226729,20100708,1692, 	8 ,
226729,20100708,1041, 	4 ,
226531,20100708,1815, 	50 ,
225739,20100708,1815, 	17 ,
225739,20100708,1025, 	2 ,
225739,20100708,1656, 	10 ,
225739,20100708,1692, 	126 ,
225739,20100708,1041, 	1 ,
225739,20100708,1375, 	24 ,
225222,20100708,1815, 	2 ,
225222,20100708,1025, 	2 ,
225222,20100708,1041, 	4 ,
225222,20100708,1261, 	2 ,
224928,20100708,1815, 	197 ,
224639,20100708,1815, 	300 ,
224639,20100708,1692, 	1 ,
224639,20100708,1041, 	8 ,
224455,20100708,1815, 	10 ,
224067,20100708,1815, 	3 ,
223880,20100708,1815, 	9 ,
223502,20100708,1815, 	40 ,
222035,20100708,1815, 	119 ,
222035,20100708,1692, 	64 ,
222035,20100708,1041, 	5 ,
222035,20100708,1373, 	66 ,
222006,20100708,1815, 	147 ,
222006,20100708,1656, 	1 ,
222006,20100708,1692, 	76 ,
221837,20100708,1373, 	90 ,
221797,20100708,1853, 	70 ,
221225,20100708,1815, 	150 ,
220840,20100708,1815, 	22 ,
220514,20100708,1815, 	8 ,
220514,20100708,1041, 	9 ,
220514,20100708,1797, 	3 ,
297924,20100709,1261, 	235 ,
297492,20100709,1815, 	3 ,
297308,20100709,1815, 	32 ,
297308,20100709,1656, 	4 ,
296898,20100709,1815, 	7 ,
296898,20100709,1692, 	24 ,
296898,20100709,1878, 	1 ,
296703,20100709,1815, 	190 ,
296703,20100709,1656, 	2 ,
296670,20100709,1815, 	6 ,
296582,20100709,1815, 	34 ,
296582,20100709,1656, 	1 ,
296575,20100709,1815, 	23 ,
296575,20100709,1656, 	2 ,
296516,20100709,1815, 	6 ,
296304,20100709,1396, 	1 ,
296304,20100709,1815, 	159 ,
296304,20100709,1692, 	32 ,
296285,20100709,1815, 	32 ,
294635,20100709,1373, 	2 ,
294335,20100709,1815, 	62 ,
294335,20100709,1692, 	17 ,
294335,20100709,1355, 	1 ,
293480,20100709,1878, 	10 ,
293257,20100709,1815, 	4 ,
290477,20100709,1815, 	- 0,
289898,20100709,1815, 	1 ,
289843,20100709,1815, 	226 ,
289843,20100709,1025, 	33 ,
289843,20100709,1656, 	1 ,
289843,20100709,1216, 	47 ,
289843,20100709,1041, 	16 ,
289843,20100709,1797, 	1 ,
289425,20100709,1815, 	18 ,
288725,20100709,1815, 	10 ,
287878,20100709,1815, 	10 ,
287694,20100709,1692, 	160 ,
287166,20100709,1815, 	200 ,
286356,20100709,1815, 	11 ,
285975,20100709,1815, 	10 ,
284545,20100709,1815, 	11 ,
283430,20100709,1815, 	66 ,
282191,20100709,1815, 	112 ,
282191,20100709,1692, 	64 ,
282191,20100709,1373, 	64 ,
275433,20100709,1815, 	80 ,
275433,20100709,1692, 	160 ,
275143,20100709,1815, 	36 ,
275143,20100709,1692, 	200 ,
272415,20100709,1815, 	48 ,
272415,20100709,1692, 	4 ,
272415,20100709,1041, 	30 ,
272415,20100709,1878, 	1 ,
269255,20100709,1815, 	7 ,
266112,20100709,1815, 	4 ,
266112,20100709,1692, 	1 ,
266079,20100709,1692, 	4 ,
265878,20100709,1373, 	13 ,
265731,20100709,1815, 	73 ,
265731,20100709,1656, 	1 ,
265731,20100709,1692, 	14 ,
265731,20100709,1216, 	7 ,
265731,20100709,1041, 	69 ,
265731,20100709,1878, 	1 ,
247467,20100709,1261, 	768 ,
247456,20100709,1815, 	48 ,
247456,20100709,1261, 	52 ,
247453,20100709,1261, 	256 ,
247442,20100709,1815, 	185 ,
247442,20100709,1656, 	3 ,
247442,20100709,1261, 	68 ,
247438,20100709,1261, 	256 ,
247434,20100709,1815, 	64 ,
247434,20100709,1261, 	128 ,
247423,20100709,1815, 	50 ,
247423,20100709,1261, 	85 ,
230791,20100709,1815, 	2 ,
230773,20100709,1815, 	1 ,
229878,20100709,1815, 	32 ,
229878,20100709,1692, 	160 ,
229878,20100709,1373, 	8 ,
229798,20100709,1373, 	4 ,
229592,20100709,1692, 	220 ,
228159,20100709,1396, 	1 ,
228159,20100709,1815, 	28 ,
228159,20100709,1216, 	1 ,
228159,20100709,1041, 	10 ,
228085,20100709,1041, 	1 ,
228085,20100709,1878, 	14 ,
228085,20100709,1627, 	2 ,
228085,20100709,1261, 	19 ,
227631,20100709,1815, 	241 ,
227631,20100709,1656, 	3 ,
227631,20100709,1041, 	1 ,
227631,20100709,1797, 	6 ,
227609,20100709,1396, 	22 ,
227609,20100709,1815," 	4,953 ",
227609,20100709,1656, 	84 ,
227609,20100709,1692, 	155 ,
227609,20100709,1041, 	1 ,
227308,20100709,1815, 	51 ,
227308,20100709,1025, 	8 ,
227308,20100709,1656, 	2 ,
227308,20100709,1800, 	1 ,
227308,20100709,1692, 	40 ,
227308,20100709,1041, 	24 ,
227308,20100709,1261, 	34 ,
227132,20100709,1041, 	422 ,
227132,20100709,1797, 	1 ,
227132,20100709,1261, 	1 ,
226901,20100709,1878, 	7 ,
225750,20100709,1692, 	1 ,
225746,20100709,1692, 	6 ,
225489,20100709,1041, 	147 ,
224639,20100709,1815, 	102 ,
224639,20100709,1041, 	2 ,
224455,20100709,1815, 	4 ,
224100,20100709,1815, 	382 ,
224100,20100709,1656, 	2 ,
224067,20100709,1815, 	9 ,
223880,20100709,1815, 	13 ,
223880,20100709,1692, 	2 ,
223447,20100709,1815, 	126 ,
223447,20100709,1656, 	1 ,
223447,20100709,1041, 	3 ,
